Timestamp,Nifty_Price,VWAP,EMA5,EMA13,Strike_Looking,CE_Price,PE_Price,CE_OI,PE_OI,OI_Change_CE,OI_Change_PE,PCR,CE_Delta,CE_Theta,CE_Gamma,CE_Vega,PE_Delta,PE_Theta,Status_of_Trade,Reason
12:07:00,26143.65,26175.37,26140.73,26136.41,26150,53.35,62.45,200865,194054,0,0,1.48,0.4754,-25.272,0.0028,5.8158,-0.5246,-25.272,SCAN,Waiting
12:07:03,26143.1,26175.37,26140.54,26136.34,26150,53.4,62.3,200865,194054,0,0,1.48,0.4754,-25.272,0.0028,5.8158,-0.5246,-25.272,SCAN,Waiting
12:07:06,26142.6,26175.37,26140.38,26136.26,26150,53.6,62.25,200865,194054,0,0,1.48,0.4754,-25.272,0.0028,5.8158,-0.5246,-25.272,SCAN,Waiting
12:07:09,26143.2,26175.37,26140.58,26136.35,26150,53.75,62.25,200865,194054,0,0,1.48,0.4772,-25.2432,0.0028,5.8176,-0.5228,-25.2432,SCAN,Waiting
12:07:11,26143.65,26175.39,26140.73,26136.41,26150,53.9,61.9,200865,194054,0,0,1.48,0.4772,-25.2432,0.0028,5.8176,-0.5228,-25.2432,SCAN,Waiting
12:07:14,26143.55,26175.39,26140.69,26136.4,26150,53.85,61.95,200865,194054,0,0,1.48,0.4772,-25.2432,0.0028,5.8176,-0.5228,-25.2432,SCAN,Waiting
12:07:17,26144.3,26175.4,26140.94,26136.51,26150,53.9,61.75,200865,194054,0,0,1.48,0.4772,-25.2432,0.0028,5.8176,-0.5228,-25.2432,SCAN,Waiting
12:07:21,26145.6,26175.4,26141.38,26136.69,26150,54.25,61.8,200865,194054,0,0,1.48,0.4772,-25.2432,0.0028,5.8176,-0.5228,-25.2432,SCAN,Waiting
12:07:24,26146.0,26175.4,26141.51,26136.75,26150,54.05,61.8,200865,194054,0,0,1.48,0.4772,-25.2432,0.0028,5.8176,-0.5228,-25.2432,SCAN,Waiting
12:07:27,26145.8,26175.41,26141.44,26136.72,26150,54.4,61.45,200865,194054,0,0,1.48,0.4784,-25.2734,0.0028,5.8186,-0.5216,-25.2734,SCAN,Waiting
12:07:30,26145.8,26175.41,26141.44,26136.72,26150,54.45,61.45,200865,194054,0,0,1.48,0.4784,-25.2734,0.0028,5.8186,-0.5216,-25.2734,SCAN,Waiting
12:07:33,26145.75,26175.41,26141.43,26136.71,26150,54.35,61.6,200865,194054,0,0,1.48,0.4784,-25.2734,0.0028,5.8186,-0.5216,-25.2734,SCAN,Waiting
12:07:36,26146.5,26175.41,26141.68,26136.82,26150,54.65,61.3,200865,194054,0,0,1.48,0.4784,-25.2734,0.0028,5.8186,-0.5216,-25.2734,SCAN,Waiting
12:07:39,26146.45,26175.41,26141.66,26136.81,26150,54.35,61.5,200865,194054,0,0,1.48,0.4801,-25.3509,0.0027,5.82,-0.5199,-25.3509,SCAN,Waiting
12:07:43,26146.3,26175.41,26141.61,26136.79,26150,54.4,61.55,200865,194054,0,0,1.48,0.4801,-25.3509,0.0027,5.82,-0.5199,-25.3509,SCAN,Waiting
12:07:45,26146.65,26175.43,26141.73,26136.84,26150,54.5,61.35,200865,194054,0,0,1.49,0.4801,-25.3509,0.0027,5.82,-0.5199,-25.3509,SCAN,Waiting
12:07:49,26145.9,26175.43,26141.48,26136.74,26150,54.6,61.4,201878,195935,1013,1881,1.49,0.4801,-25.3509,0.0027,5.82,-0.5199,-25.3509,SCAN,Waiting
12:07:52,26147.15,26175.43,26141.89,26136.91,26150,54.6,61.35,201878,195935,0,0,1.49,0.4825,-25.3445,0.0027,5.8219,-0.5175,-25.3445,SCAN,Waiting
12:07:56,26145.9,26175.42,26141.48,26136.74,26150,55.05,60.8,201878,195935,0,0,1.49,0.4825,-25.3445,0.0027,5.8219,-0.5175,-25.3445,SCAN,Waiting
12:08:00,26145.85,26175.43,26141.46,26136.73,26150,54.55,61.4,201878,195935,0,0,1.49,0.4813,-25.3194,0.0028,5.8192,-0.5187,-25.3194,SCAN,Waiting
12:08:02,26147.15,26175.43,26141.89,26136.91,26150,54.75,61.4,201878,195935,0,0,1.49,0.4813,-25.3194,0.0028,5.8192,-0.5187,-25.3194,SCAN,Waiting
12:08:05,26147.45,26175.43,26141.99,26136.96,26150,54.85,61.2,201878,195935,0,0,1.49,0.4813,-25.3194,0.0028,5.8192,-0.5187,-25.3194,SCAN,Waiting
12:08:08,26146.25,26175.43,26141.59,26136.79,26150,54.65,61.3,201878,195935,0,0,1.49,0.4836,-25.3663,0.0027,5.8209,-0.5164,-25.3663,SCAN,Waiting
12:08:11,26147.05,26175.44,26141.86,26136.9,26150,54.3,61.85,201878,195935,0,0,1.49,0.4836,-25.3663,0.0027,5.8209,-0.5164,-25.3663,SCAN,Waiting
12:08:14,26145.5,26175.44,26141.34,26136.68,26150,54.15,61.65,201878,195935,0,0,1.49,0.4836,-25.3663,0.0027,5.8209,-0.5164,-25.3663,SCAN,Waiting
12:08:17,26145.7,26175.45,26141.41,26136.71,26150,54.45,61.6,201878,195935,0,0,1.49,0.4836,-25.3663,0.0027,5.8209,-0.5164,-25.3663,SCAN,Waiting
12:08:20,26145.5,26175.45,26141.34,26136.68,26150,54.5,61.6,201878,195935,0,0,1.49,0.4831,-25.4071,0.0027,5.8205,-0.5169,-25.4071,SCAN,Waiting
12:08:23,26147.0,26175.46,26141.84,26136.89,26150,54.4,61.65,201878,195935,0,0,1.49,0.4831,-25.4071,0.0027,5.8205,-0.5169,-25.4071,SCAN,Waiting
12:08:27,26146.05,26175.46,26141.53,26136.76,26150,54.95,61.05,201878,195935,0,0,1.49,0.4831,-25.4071,0.0027,5.8205,-0.5169,-25.4071,SCAN,Waiting
12:08:30,26146.9,26175.47,26141.81,26136.88,26150,54.35,61.55,201878,195935,0,0,1.49,0.4812,-25.3955,0.0027,5.8191,-0.5188,-25.3955,SCAN,Waiting
12:08:34,26145.4,26175.48,26141.31,26136.66,26150,54.6,61.65,201878,195935,0,0,1.49,0.4812,-25.3955,0.0027,5.8191,-0.5188,-25.3955,SCAN,Waiting
12:08:37,26145.45,26175.48,26141.33,26136.67,26150,54.65,61.4,201878,195935,0,0,1.49,0.4825,-25.316,0.0028,5.8201,-0.5175,-25.316,SCAN,Waiting
12:08:40,26146.4,26175.48,26141.64,26136.81,26150,54.3,61.75,201878,195935,0,0,1.49,0.4825,-25.316,0.0028,5.8201,-0.5175,-25.316,SCAN,Waiting
12:08:43,26144.95,26175.49,26141.16,26136.6,26150,54.3,61.85,201878,195935,0,0,1.49,0.4825,-25.316,0.0028,5.8201,-0.5175,-25.316,SCAN,Waiting
12:08:46,26145.15,26175.49,26141.23,26136.63,26150,54.45,61.65,201878,195935,0,0,1.49,0.4813,-25.3788,0.0027,5.8174,-0.5187,-25.3788,SCAN,Waiting
12:08:50,26145.65,26175.49,26141.39,26136.7,26150,54.5,61.7,201878,195935,0,0,1.49,0.4825,-25.316,0.0028,5.8201,-0.5175,-25.316,SCAN,Waiting
12:08:53,26145.0,26175.49,26141.18,26136.61,26150,54.1,62.05,201878,195935,0,0,1.49,0.4813,-25.3788,0.0027,5.8174,-0.5187,-25.3788,SCAN,Waiting
12:08:56,26144.35,26175.48,26140.96,26136.51,26150,54,62,201878,195935,0,0,1.49,0.4813,-25.3788,0.0027,5.8174,-0.5187,-25.3788,SCAN,Waiting
12:08:59,26144.45,26175.48,26140.99,26136.53,26150,54.05,61.95,201878,195935,0,0,1.49,0.4798,-25.3799,0.0027,5.8162,-0.5202,-25.3799,SCAN,Waiting
12:09:02,26143.9,26175.49,26140.81,26136.45,26150,53.9,62.15,201878,195935,0,0,1.49,0.4798,-25.3799,0.0027,5.8162,-0.5202,-25.3799,SCAN,Waiting
12:09:06,26143.8,26175.49,26140.78,26136.44,26150,54,62.2,201878,195935,0,0,1.49,0.4798,-25.3799,0.0027,5.8162,-0.5202,-25.3799,SCAN,Waiting
12:09:09,26144.5,26175.49,26141.01,26136.54,26150,53.85,62.2,201878,195935,0,0,1.49,0.4793,-25.4202,0.0027,5.8158,-0.5207,-25.4202,SCAN,Waiting
12:09:12,26144.9,26175.49,26141.14,26136.59,26150,53.9,62.35,201878,195935,0,0,1.49,0.4798,-25.3799,0.0027,5.8162,-0.5202,-25.3799,SCAN,Waiting
12:09:15,26143.8,26175.48,26140.78,26136.44,26150,53.75,62.5,201878,195935,0,0,1.49,0.4793,-25.4202,0.0027,5.8158,-0.5207,-25.4202,SCAN,Waiting
12:09:19,26144.65,26175.48,26141.06,26136.56,26150,53.8,62.65,201878,195935,0,0,1.49,0.4793,-25.4202,0.0027,5.8158,-0.5207,-25.4202,SCAN,Waiting
12:09:23,26143.9,26175.48,26140.81,26136.45,26150,53.7,62.35,201878,195935,0,0,1.49,0.4778,-25.3762,0.0027,5.8145,-0.5222,-25.3762,SCAN,Waiting
12:09:27,26144.1,26175.48,26140.88,26136.48,26150,53.6,62.55,201878,195935,0,0,1.49,0.4778,-25.3762,0.0027,5.8145,-0.5222,-25.3762,SCAN,Waiting
12:09:30,26144.55,26175.48,26141.03,26136.54,26150,53.2,62.65,201878,195935,0,0,1.49,0.4778,-25.3762,0.0027,5.8145,-0.5222,-25.3762,SCAN,Waiting
12:09:33,26144.0,26175.48,26140.84,26136.46,26150,53,62.95,201878,195935,0,0,1.49,0.4765,-25.3998,0.0027,5.8134,-0.5235,-25.3998,SCAN,Waiting
12:09:37,26143.35,26175.48,26140.63,26136.37,26150,52.95,63.15,201878,195935,0,0,1.49,0.4778,-25.3762,0.0027,5.8145,-0.5222,-25.3762,SCAN,Waiting
12:09:40,26143.9,26175.46,26140.81,26136.45,26150,53,62.9,201878,195935,0,0,1.49,0.4746,-25.34,0.0027,5.8114,-0.5254,-25.34,SCAN,Waiting
12:09:43,26143.0,26175.46,26140.51,26136.32,26150,53.15,62.7,201878,195935,0,0,1.49,0.4765,-25.3998,0.0027,5.8134,-0.5235,-25.3998,SCAN,Waiting
12:09:47,26143.05,26175.46,26141.33,26137.27,26150,53.35,62.85,201878,195935,0,0,1.49,0.4746,-25.34,0.0027,5.8114,-0.5254,-25.34,SCAN,Waiting
12:09:50,26143.45,26175.47,26141.47,26137.33,26150,53.3,62.75,201878,195935,0,0,1.49,0.4746,-25.34,0.0027,5.8114,-0.5254,-25.34,SCAN,Waiting
12:09:54,26142.1,26175.47,26141.02,26137.13,26150,53.4,62.65,201878,195935,0,0,1.49,0.4751,-25.3821,0.0027,5.8102,-0.5249,-25.3821,SCAN,Waiting
12:09:57,26143.2,26175.47,26141.38,26137.29,26150,53.4,62.55,201878,195935,0,0,1.49,0.4751,-25.3821,0.0027,5.8102,-0.5249,-25.3821,SCAN,Waiting
12:10:00,26143.2,26175.47,26141.38,26137.29,26150,53.3,62.75,201878,195935,0,0,1.49,0.4751,-25.3821,0.0027,5.8102,-0.5249,-25.3821,SCAN,Waiting
12:10:04,26143.0,26175.47,26141.32,26137.26,26150,53.2,62.8,201878,195935,0,0,1.49,0.4751,-25.3821,0.0027,5.8102,-0.5249,-25.3821,SCAN,Waiting
12:10:07,26143.8,26175.47,26141.58,26137.38,26150,53.1,62.7,201878,195935,0,0,1.49,0.4751,-25.3821,0.0027,5.8102,-0.5249,-25.3821,SCAN,Waiting
12:10:10,26143.6,26175.47,26141.52,26137.35,26150,52.7,63.15,201878,195935,0,0,1.49,0.4748,-25.3578,0.0027,5.8099,-0.5252,-25.3578,SCAN,Waiting
12:10:13,26142.25,26175.48,26141.07,26137.16,26150,52.55,63.2,201878,195935,0,0,1.49,0.4757,-25.3646,0.0027,5.8108,-0.5243,-25.3646,SCAN,Waiting
12:10:16,26141.9,26175.48,26140.95,26137.11,26150,52.45,63.4,201878,195935,0,0,1.49,0.4748,-25.3578,0.0027,5.8099,-0.5252,-25.3578,SCAN,Waiting
12:10:19,26142.6,26175.48,26141.18,26137.21,26150,53.4,62.6,201878,195935,0,0,1.49,0.4748,-25.3578,0.0027,5.8099,-0.5252,-25.3578,SCAN,Waiting
12:10:24,26143.5,26175.48,26141.48,26137.33,26150,53.55,62.6,201878,195935,0,0,1.49,0.4718,-25.2328,0.0028,5.8068,-0.5282,-25.2328,SCAN,Waiting
12:10:27,26143.5,26175.48,26141.48,26137.33,26150,53.4,62.75,201878,195935,0,0,1.49,0.4757,-25.3646,0.0027,5.8108,-0.5243,-25.3646,SCAN,Waiting
12:10:31,26143.95,26175.48,26141.63,26137.4,26150,53.3,62.9,201878,195935,0,0,1.49,0.4718,-25.2328,0.0028,5.8068,-0.5282,-25.2328,SCAN,Waiting
12:10:36,26143.0,26175.48,26141.32,26137.26,26150,53.1,63.1,201878,195935,0,0,1.49,0.4718,-25.2328,0.0028,5.8068,-0.5282,-25.2328,SCAN,Waiting
12:10:39,26142.9,26175.48,26141.28,26137.25,26150,53.15,62.85,201878,195935,0,0,1.49,0.4747,-25.3235,0.0027,5.8098,-0.5253,-25.3235,SCAN,Waiting
12:10:42,26143.4,26175.48,26141.45,26137.32,26150,53.25,63,201878,195935,0,0,1.49,0.4747,-25.3235,0.0027,5.8098,-0.5253,-25.3235,SCAN,Waiting
12:10:46,26143.45,26175.48,26141.47,26137.33,26150,53.2,62.9,201878,195935,0,0,1.49,0.4747,-25.3235,0.0027,5.8098,-0.5253,-25.3235,SCAN,Waiting
12:10:49,26142.85,26175.49,26141.27,26137.24,26150,53.35,62.7,202920,197928,1042,1993,1.49,0.4741,-25.3563,0.0027,5.8075,-0.5259,-25.3563,SCAN,Waiting
12:10:52,26143.05,26175.49,26141.33,26137.27,26150,52.9,63,202920,197928,0,0,1.49,0.4741,-25.3563,0.0027,5.8075,-0.5259,-25.3563,SCAN,Waiting
12:10:55,26143.3,26175.49,26141.42,26137.31,26150,52.75,63.05,202920,197928,0,0,1.49,0.4741,-25.3563,0.0027,5.8075,-0.5259,-25.3563,SCAN,Waiting
12:10:58,26142.8,26175.49,26141.25,26137.23,26150,53,63,202920,197928,0,0,1.49,0.4727,-25.3221,0.0027,5.806,-0.5273,-25.3221,SCAN,Waiting
12:11:00,26142.5,26175.49,26141.15,26137.19,26150,52.9,63.05,202920,197928,0,0,1.49,0.4727,-25.3221,0.0027,5.806,-0.5273,-25.3221,SCAN,Waiting
12:11:03,26142.8,26175.49,26141.25,26137.23,26150,52.95,63.1,202920,197928,0,0,1.49,0.4727,-25.3221,0.0027,5.806,-0.5273,-25.3221,SCAN,Waiting
12:11:07,26142.25,26175.49,26141.07,26137.16,26150,52.9,63.15,202920,197928,0,0,1.49,0.4727,-25.3221,0.0027,5.806,-0.5273,-25.3221,SCAN,Waiting
12:11:11,26141.95,26175.49,26140.97,26137.11,26150,52.85,63,202920,197928,0,0,1.49,0.4727,-25.3221,0.0027,5.806,-0.5273,-25.3221,SCAN,Waiting
12:11:14,26142.25,26175.49,26141.07,26137.16,26150,53,63,202920,197928,0,0,1.49,0.4737,-25.3196,0.0028,5.807,-0.5263,-25.3196,SCAN,Waiting
12:11:17,26141.2,26175.49,26140.72,26137.01,26150,52.6,63.2,202920,197928,0,0,1.49,0.4737,-25.3196,0.0028,5.807,-0.5263,-25.3196,SCAN,Waiting
