Time,Spot_LTP,RSI_5M,Action_Zone,Status,Reason
2025-12-15 10:21:00,25969.8,55,Neutral,SCAN,Waiting for Cross
2025-12-15 10:22:00,25970.0,55,Neutral,SCAN,Waiting for Cross
2025-12-15 10:23:00,25969.6,55,Neutral,SCAN,Waiting for Cross
2025-12-15 10:24:00,25968.2,55,Neutral,SCAN,Waiting for Cross
2025-12-15 10:25:00,25961.05,58,Neutral,SCAN,Waiting for Cross
2025-12-15 10:26:00,25969.4,58,Neutral,SCAN,Waiting for Cross
2025-12-15 10:27:00,25964.9,58,Neutral,SCAN,Waiting for Cross
2025-12-15 10:28:00,25971.25,58,Neutral,SCAN,Waiting for Cross
2025-12-15 10:29:00,25976.05,58,Neutral,SCAN,Waiting for Cross
2025-12-15 10:30:00,25978.9,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:31:00,25978.8,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:32:00,25976.65,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:33:00,25976.0,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:34:00,25975.35,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:36:00,25962.1,65,Neutral,SCAN,Waiting for Cross
2025-12-15 10:37:00,25958.4,65,Neutral,SCAN,Waiting for Cross
2025-12-15 10:38:00,25961.35,65,Neutral,SCAN,Waiting for Cross
2025-12-15 10:39:00,25956.25,65,Neutral,SCAN,Waiting for Cross
2025-12-15 10:40:00,25949.25,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:41:00,25954.15,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:42:00,25963.05,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:43:00,25966.8,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:44:00,25968.15,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:45:00,25970.6,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:46:00,25969.3,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:47:00,25975.15,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:48:00,25985.75,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:49:00,25989.6,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:50:00,25985.1,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:51:00,25987.2,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:52:00,25988.55,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:53:00,25990.3,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:54:00,25992.35,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:55:00,25995.85,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:56:00,25990.45,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:57:00,25989.3,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:58:00,25990.0,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 10:59:00,25987.25,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 11:00:00,25988.05,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 11:01:00,25989.85,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 11:02:00,25989.65,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 11:03:00,25982.3,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 11:04:00,25987.85,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 11:06:00,25983.4,61,Neutral,SCAN,Waiting for Cross
2025-12-15 11:07:00,25981.55,61,Neutral,SCAN,Waiting for Cross
2025-12-15 11:08:00,25978.0,61,Neutral,SCAN,Waiting for Cross
2025-12-15 11:09:00,25977.35,61,Neutral,SCAN,Waiting for Cross
2025-12-15 11:10:00,25978.25,62,Neutral,SCAN,Waiting for Cross
2025-12-15 11:11:00,25982.3,62,Neutral,SCAN,Waiting for Cross
2025-12-15 11:12:00,25980.15,62,Neutral,SCAN,Waiting for Cross
2025-12-15 11:13:00,25980.9,62,Neutral,SCAN,Waiting for Cross
2025-12-15 11:14:00,25980.95,62,Neutral,SCAN,Waiting for Cross
2025-12-15 11:15:00,25978.65,62,Neutral,SCAN,Waiting for Cross
2025-12-15 11:16:00,25978.1,62,Neutral,SCAN,Waiting for Cross
2025-12-15 11:17:00,25979.0,62,Neutral,SCAN,Waiting for Cross
2025-12-15 11:18:00,25980.95,62,Neutral,SCAN,Waiting for Cross
2025-12-15 11:19:00,25976.4,62,Neutral,SCAN,Waiting for Cross
2025-12-15 11:20:00,25973.1,57,Neutral,SCAN,Waiting for Cross
2025-12-15 11:21:00,25969.85,57,Neutral,SCAN,Waiting for Cross
2025-12-15 11:22:00,25973.15,57,Neutral,SCAN,Waiting for Cross
2025-12-15 11:23:00,25971.2,57,Neutral,SCAN,Waiting for Cross
2025-12-15 11:24:00,25976.45,57,Neutral,SCAN,Waiting for Cross
2025-12-15 11:25:00,25981.5,60,Neutral,SCAN,Waiting for Cross
2025-12-15 11:26:00,25981.1,60,Neutral,SCAN,Waiting for Cross
2025-12-15 11:27:00,25988.35,60,Neutral,SCAN,Waiting for Cross
2025-12-15 11:28:00,25993.0,60,Neutral,SCAN,Waiting for Cross
2025-12-15 11:29:00,25991.7,60,Neutral,SCAN,Waiting for Cross
2025-12-15 11:30:00,25987.6,49,Neutral,SCAN,Waiting for Cross
2025-12-15 11:31:00,25987.15,49,Neutral,SCAN,Waiting for Cross
2025-12-15 11:32:00,25984.15,49,Neutral,SCAN,Waiting for Cross
2025-12-15 11:33:00,25977.45,49,Neutral,SCAN,Waiting for Cross
2025-12-15 11:34:00,25967.8,49,Neutral,SCAN,Waiting for Cross
2025-12-15 11:35:00,25963.05,47,Neutral,SCAN,Waiting for Cross
2025-12-15 11:36:00,25965.65,47,Neutral,SCAN,Waiting for Cross
2025-12-15 11:37:00,25967.25,47,Neutral,SCAN,Waiting for Cross
2025-12-15 11:38:00,25975.0,47,Neutral,SCAN,Waiting for Cross
2025-12-15 11:39:00,25970.05,47,Neutral,SCAN,Waiting for Cross
2025-12-15 11:40:00,25973.05,48,Neutral,SCAN,Waiting for Cross
2025-12-15 11:41:00,25971.35,48,Neutral,SCAN,Waiting for Cross
2025-12-15 11:42:00,25967.45,48,Neutral,SCAN,Waiting for Cross
2025-12-15 11:43:00,25967.15,48,Neutral,SCAN,Waiting for Cross
2025-12-15 11:44:00,25971.0,48,Neutral,SCAN,Waiting for Cross
2025-12-15 11:45:00,25974.8,65,Neutral,SCAN,Waiting for Cross
2025-12-15 11:46:00,25976.35,65,Neutral,SCAN,Waiting for Cross
2025-12-15 11:47:00,25979.05,65,Neutral,SCAN,Waiting for Cross
2025-12-15 11:48:00,25992.45,65,Neutral,SCAN,Waiting for Cross
2025-12-15 11:49:00,25995.85,65,Neutral,SCAN,Waiting for Cross
2025-12-15 11:50:00,25999.65,65,Neutral,SCAN,Waiting for Cross
2025-12-15 11:51:00,26008.0,65,Neutral,SCAN,Waiting for Cross
2025-12-15 11:52:00,26013.75,65,Neutral,SCAN,Waiting for Cross
2025-12-15 11:53:00,26008.6,65,Neutral,SCAN,Waiting for Cross
2025-12-15 11:54:00,26007.55,65,Neutral,SCAN,Waiting for Cross
2025-12-15 11:55:00,26009.55,61,Neutral,SCAN,Waiting for Cross
2025-12-15 11:56:00,26011.8,61,Neutral,SCAN,Waiting for Cross
2025-12-15 11:57:00,26015.7,61,Neutral,SCAN,Waiting for Cross
2025-12-15 11:58:00,26018.45,61,Neutral,SCAN,Waiting for Cross
2025-12-15 11:59:00,26016.1,61,Neutral,SCAN,Waiting for Cross
2025-12-15 12:00:00,26016.0,59,Neutral,SCAN,Waiting for Cross
2025-12-15 12:01:00,26012.8,59,Neutral,SCAN,Waiting for Cross
2025-12-15 12:02:00,26012.65,59,Neutral,SCAN,Waiting for Cross
2025-12-15 12:03:00,26014.45,59,Neutral,SCAN,Waiting for Cross
2025-12-15 12:04:00,26013.05,59,Neutral,SCAN,Waiting for Cross
2025-12-15 12:05:00,26010.35,63,Neutral,SCAN,Waiting for Cross
2025-12-15 12:06:00,26019.15,63,Neutral,SCAN,Waiting for Cross
2025-12-15 12:07:00,26021.3,63,Neutral,SCAN,Waiting for Cross
2025-12-15 12:08:00,26021.5,63,Neutral,SCAN,Waiting for Cross
2025-12-15 12:09:00,26019.5,63,Neutral,SCAN,Waiting for Cross
2025-12-15 12:10:00,26017.8,63,Neutral,SCAN,Waiting for Cross
2025-12-15 12:11:00,26017.2,63,Neutral,SCAN,Waiting for Cross
2025-12-15 12:12:00,26016.8,63,Neutral,SCAN,Waiting for Cross
2025-12-15 12:13:00,26017.75,63,Neutral,SCAN,Waiting for Cross
2025-12-15 12:14:00,26018.55,63,Neutral,SCAN,Waiting for Cross
2025-12-15 12:15:00,26018.0,66,Neutral,SCAN,Waiting for Cross
2025-12-15 12:16:00,26018.25,66,Neutral,SCAN,Waiting for Cross
2025-12-15 12:17:00,26019.85,66,Neutral,SCAN,Waiting for Cross
2025-12-15 12:18:00,26015.95,66,Neutral,SCAN,Waiting for Cross
2025-12-15 12:19:00,26014.7,66,Neutral,SCAN,Waiting for Cross
2025-12-15 12:20:00,26021.85,68,Neutral,SCAN,Waiting for Cross
2025-12-15 12:21:00,26022.1,68,Neutral,SCAN,Waiting for Cross
2025-12-15 12:22:00,26023.2,68,Neutral,SCAN,Waiting for Cross
2025-12-15 12:23:00,26025.05,68,Neutral,SCAN,Waiting for Cross
2025-12-15 12:24:00,26023.4,68,Neutral,SCAN,Waiting for Cross
2025-12-15 12:25:00,26023.7,68,Neutral,SCAN,Waiting for Cross
2025-12-15 12:26:00,26018.0,68,Neutral,SCAN,Waiting for Cross
2025-12-15 12:27:00,26014.3,68,Neutral,SCAN,Waiting for Cross
2025-12-15 12:28:00,26015.55,68,Neutral,SCAN,Waiting for Cross
2025-12-15 12:29:00,26018.6,68,Neutral,SCAN,Waiting for Cross
2025-12-15 12:30:00,26021.1,70,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 12:31:00,26023.2,70,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 12:32:00,26024.3,70,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 12:33:00,26024.8,70,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 12:34:00,26025.6,70,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-15 12:35:00,26025.85,63,Overbought,BUY PE,RSI Cross < 70
2025-12-15 12:36:00,26028.15,63,In Trade,HOLD,PnL: -116
2025-12-15 12:37:00,26021.55,63,In Trade,HOLD,PnL: 143
2025-12-15 12:38:00,26021.3,63,In Trade,HOLD,PnL: 131
2025-12-15 12:39:00,26022.2,63,In Trade,HOLD,PnL: 139
2025-12-15 12:40:00,26021.1,71,In Trade,HOLD,PnL: 139
2025-12-15 12:41:00,26015.8,71,In Trade,HOLD,PnL: 311
2025-12-15 12:42:00,26009.05,71,In Trade,HOLD,PnL: 465
2025-12-15 12:43:00,26011.7,71,In Trade,HOLD,PnL: 353
2025-12-15 12:44:00,26010.15,71,In Trade,HOLD,PnL: 409
2025-12-15 12:45:00,26006.7,71,In Trade,HOLD,PnL: 533
2025-12-15 12:46:00,26007.15,71,In Trade,HOLD,PnL: 510
2025-12-15 12:47:00,26006.4,71,In Trade,HOLD,PnL: 439
2025-12-15 12:48:00,26011.4,71,In Trade,HOLD,PnL: 199
2025-12-15 12:49:00,26012.4,71,In Trade,HOLD,PnL: 262
2025-12-15 12:50:00,26016.25,71,In Trade,HOLD,PnL: 116
2025-12-15 12:51:00,26017.35,71,In Trade,HOLD,PnL: 146
2025-12-15 12:52:00,26019.2,71,In Trade,HOLD,PnL: 56
2025-12-15 12:53:00,26017.55,71,In Trade,HOLD,PnL: 158
2025-12-15 12:54:00,26014.35,71,In Trade,HOLD,PnL: 240
2025-12-15 12:55:00,26015.6,63,In Trade,HOLD,PnL: 188
2025-12-15 12:56:00,26010.0,63,In Trade,HOLD,PnL: 499
2025-12-15 12:57:00,26010.65,63,In Trade,HOLD,PnL: 338
2025-12-15 12:58:00,26012.0,63,In Trade,HOLD,PnL: 233
2025-12-15 12:59:00,26016.0,63,In Trade,HOLD,PnL: 143
2025-12-15 13:00:00,26021.05,61,In Trade,HOLD,PnL: 75
2025-12-15 13:01:00,26017.45,61,In Trade,HOLD,PnL: 158
2025-12-15 13:02:00,26017.4,61,In Trade,HOLD,PnL: 233
2025-12-15 13:03:00,26021.55,61,In Trade,HOLD,PnL: 38
2025-12-15 13:04:00,26024.8,61,In Trade,HOLD,PnL: -49
2025-12-15 13:05:00,26028.8,60,In Trade,HOLD,PnL: -146
2025-12-15 13:06:00,26029.55,60,In Trade,HOLD,PnL: -128
2025-12-15 13:07:00,26030.95,60,In Trade,HOLD,PnL: -180
2025-12-15 13:08:00,26033.2,60,In Trade,HOLD,PnL: -206
2025-12-15 13:09:00,26030.45,60,In Trade,HOLD,PnL: -128
2025-12-15 13:10:00,26034.05,68,In Trade,HOLD,PnL: -146
2025-12-15 13:11:00,26033.2,68,In Trade,HOLD,PnL: -184
2025-12-15 13:12:00,26033.95,68,In Trade,HOLD,PnL: -206
2025-12-15 13:13:00,26038.55,68,In Trade,HOLD,PnL: -326
2025-12-15 13:14:00,26042.1,68,In Trade,HOLD,PnL: -439
2025-12-15 13:15:00,26040.9,57,In Trade,HOLD,PnL: -315
2025-12-15 13:16:00,26040.35,57,In Trade,HOLD,PnL: -338
2025-12-15 13:17:00,26037.7,57,In Trade,HOLD,PnL: -300
2025-12-15 13:18:00,26034.8,57,In Trade,HOLD,PnL: -184
2025-12-15 13:19:00,26031.9,57,In Trade,HOLD,PnL: -112
2025-12-15 13:20:00,26029.95,59,In Trade,HOLD,PnL: -154
2025-12-15 13:21:00,26030.85,59,In Trade,HOLD,PnL: -157
2025-12-15 13:22:00,26031.35,59,In Trade,HOLD,PnL: -203
2025-12-15 13:23:00,26031.75,59,In Trade,HOLD,PnL: -217
2025-12-15 13:24:00,26034.95,59,In Trade,HOLD,PnL: -341
2025-12-15 13:25:00,26032.05,56,In Trade,HOLD,PnL: -203
2025-12-15 13:26:00,26027.55,56,In Trade,HOLD,PnL: -71
2025-12-15 13:27:00,26026.2,56,In Trade,HOLD,PnL: -22
2025-12-15 13:28:00,26027.55,56,In Trade,HOLD,PnL: -154
2025-12-15 13:29:00,26025.7,56,In Trade,HOLD,PnL: 41
2025-12-15 13:30:00,26025.2,54,In Trade,HOLD,PnL: -22
2025-12-15 13:31:00,26025.85,54,In Trade,HOLD,PnL: -71
2025-12-15 13:32:00,26027.1,54,In Trade,HOLD,PnL: -60
2025-12-15 13:33:00,26029.25,54,In Trade,HOLD,PnL: -154
2025-12-15 13:34:00,26031.6,54,In Trade,HOLD,PnL: -262
2025-12-15 13:35:00,26032.6,56,In Trade,HOLD,PnL: -247
2025-12-15 13:36:00,26030.0,56,In Trade,HOLD,PnL: -247
2025-12-15 13:37:00,26030.35,56,In Trade,HOLD,PnL: -184
2025-12-15 13:38:00,26029.5,56,In Trade,HOLD,PnL: -203
2025-12-15 13:39:00,26030.35,56,In Trade,HOLD,PnL: -97
2025-12-15 13:40:00,26033.85,49,In Trade,HOLD,PnL: -180
2025-12-15 13:41:00,26030.6,49,In Trade,HOLD,PnL: -45
2025-12-15 13:42:00,26030.4,49,In Trade,HOLD,PnL: -105
2025-12-15 13:43:00,26027.85,49,In Trade,HOLD,PnL: 68
2025-12-15 13:44:00,26025.45,49,In Trade,HOLD,PnL: 22
2025-12-15 13:45:00,26025.15,56,In Trade,HOLD,PnL: -7
2025-12-15 13:46:00,26028.8,56,In Trade,HOLD,PnL: -214
2025-12-15 13:47:00,26030.25,56,In Trade,HOLD,PnL: -203
2025-12-15 13:48:00,26031.05,56,In Trade,HOLD,PnL: -184
2025-12-15 13:49:00,26032.9,56,In Trade,HOLD,PnL: -311
2025-12-15 13:50:00,26029.9,65,In Trade,HOLD,PnL: -255
2025-12-15 13:51:00,26021.6,65,In Trade,HOLD,PnL: 146
2025-12-15 13:52:00,26026.65,65,In Trade,HOLD,PnL: -15
2025-12-15 13:53:00,26029.85,65,In Trade,HOLD,PnL: -259
2025-12-15 13:54:00,26032.95,65,In Trade,HOLD,PnL: -270
