0,1,2,3,4
2020-01-13T09:50:00,12314.05,12318.15,12305,12318.15
2020-01-13T10:00:00,12318.25,12319.15,12308.9,12309.15
2020-01-13T10:10:00,12309.2,12326.9,12308,12321.45
2020-01-13T10:20:00,12321.65,12327.1,12319.5,12326.85
2020-01-13T10:30:00,12327.1,12334.95,12326.75,12331.4
2020-01-13T10:40:00,12331.85,12331.85,12316.6,12321.4
2020-01-13T10:50:00,12321.7,12325.2,12318.7,12320.7
2020-01-13T11:00:00,12320.6,12332.2,12318.95,12330.3
2020-01-13T11:10:00,12330.4,12334.7,12328.95,12334.3
2020-01-13T11:20:00,12334.55,12335.75,12329.25,12330
2020-01-13T11:30:00,12329.95,12329.95,12321.85,12329.75
2020-01-13T11:40:00,12329.95,12330,12325.05,12328.4
2020-01-13T11:50:00,12328.7,12332,12327.3,12328.8
2020-01-13T12:00:00,12328.75,12329.55,12318.2,12320.2
2020-01-13T12:10:00,12320.15,12331.8,12319.75,12327.8
2020-01-13T12:20:00,12327.5,12330.45,12325.55,12326.5
2020-01-13T12:30:00,12326.45,12327.95,12324.85,12327.1
2020-01-13T12:40:00,12326.85,12334.8,12326.05,12332.85
2020-01-13T12:50:00,12332.65,12334.9,12329.45,12334.2
2020-01-13T13:00:00,12334.3,12335.55,12313.9,12319.55
2020-01-13T13:10:00,12319.8,12322.3,12306.35,12316.05
2020-01-13T13:20:00,12315.95,12321.2,12313.65,12314.05
2020-01-13T13:30:00,12313.8,12321.05,12305.55,12319.35
2020-01-13T13:40:00,12319.25,12320.25,12309.5,12315.5
2020-01-13T13:50:00,12315.3,12317.7,12310.65,12315.25
2020-01-13T14:00:00,12316.5,12318.6,12296,12297.8
2020-01-13T14:10:00,12297.75,12304.35,12296.95,12301
2020-01-13T14:20:00,12300.85,12320.1,12300.85,12313.15
2020-01-13T14:30:00,12313.05,12321.8,12312.85,12318.9
2020-01-13T14:40:00,12319.1,12325.05,12314.5,12317.5
2020-01-13T14:50:00,12317.85,12322.75,12315.3,12317.7
2020-01-13T15:00:00,12317.55,12336.15,12317.55,12332.3
2020-01-13T15:10:00,12332.55,12333.7,12324.5,12329.65
2020-01-13T15:20:00,12329.85,12336.1,12326.9,12329.6
2020-01-13T15:30:00,12329,12329.55,12327.4,12329.55
2020-01-14T09:00:00,12333.1,12333.1,12333.1,12333.1
2020-01-14T09:10:00,12328.3,12335.35,12308.7,12318.7
2020-01-14T09:20:00,12318.05,12330.5,12315.3,12326.35
2020-01-14T09:30:00,12326.1,12349.75,12319.1,12342.5
2020-01-14T09:40:00,12343.1,12344.45,12330.05,12334.15
2020-01-14T09:50:00,12333.8,12335.15,12326.4,12328.3
2020-01-14T10:00:00,12328.45,12339.1,12328.2,12338.65
2020-01-14T10:10:00,12338.7,12346.3,12334.5,12343.5
2020-01-14T10:20:00,12341.85,12343.45,12334.6,12334.6
2020-01-14T10:30:00,12334.7,12334.7,12323.05,12323.15
2020-01-14T10:40:00,12323.2,12327.85,12319.4,12322.8
2020-01-14T10:50:00,12323.15,12336.3,12322.65,12333.7
2020-01-14T11:00:00,12333.65,12339.8,12332.4,12332.95
2020-01-14T11:10:00,12333.25,12335.4,12331.65,12335.4
2020-01-14T11:20:00,12335.55,12336,12326.3,12327.7
2020-01-14T11:30:00,12327.75,12331.35,12326,12331.15
2020-01-14T11:40:00,12331.45,12336.7,12331.45,12334.05
2020-01-14T11:50:00,12334.5,12340.4,12334,12337.9
2020-01-14T12:00:00,12337.75,12346.6,12336.05,12343.95
2020-01-14T12:10:00,12343.9,12348.75,12340.95,12344.5
2020-01-14T12:20:00,12344.2,12346.95,12338.8,12340.35
2020-01-14T12:30:00,12340.2,12346,12338.05,12341.85
2020-01-14T12:40:00,12341.5,12341.7,12333.65,12337.7
2020-01-14T12:50:00,12337.45,12340.85,12332.6,12333.1
2020-01-14T13:00:00,12332.65,12342.2,12331.7,12340.7
2020-01-14T13:10:00,12340.8,12342.5,12334.95,12337.35
2020-01-14T13:20:00,12337.25,12339.75,12331.35,12331.7
2020-01-14T13:30:00,12331.35,12332.15,12324.9,12331.2
